logFC	logCPM	LR	PValue	FDR	V1
0.0643478951090604	5.49729218249386	0.218228002324089	0.640393421237512	0.999725330862621	Bra039076
-0.115127057680401	4.37871605889324	0.218202835546592	0.640412692496246	0.999725330862621	Bra003005
-0.0873992411257846	3.34785347842131	0.218172435055717	0.640435973234686	0.999725330862621	Bra016723
0.0760648794315497	4.68338969897646	0.218167921052277	0.640439430233307	0.999725330862621	Bra003599
-0.07720983896958	3.84743218322307	0.218126480667724	0.640471168920429	0.999725330862621	Bra016637
0.178558408902736	6.96513774924051	0.218106492437968	0.640486478975709	0.999725330862621	Bra016810
-0.108996965322007	2.68831629579786	0.218101410531411	0.640490371616263	0.999725330862621	Bra007140
0.15457690507383	5.86589809095811	0.218082497754224	0.64050485891728	0.999725330862621	Bra009299
-0.502843073332712	2.90034444557826	0.218081227062811	0.640505832301974	0.999725330862621	Bra014374
0.0620597188704694	5.84753369296389	0.218078915085918	0.640507603348944	0.999725330862621	Bra016108
0.218950636584677	0.492861183657627	0.218071022681585	0.640513649264886	0.999725330862621	Bra100674
0.314331329639132	9.31636058354494	0.217993508913082	0.640573035176891	0.999725330862621	Bra003273
0.092791009457125	5.50537330339398	0.21797557698725	0.640586775261534	0.999725330862621	Bra036934
0.102697248251801	5.38400827016452	0.217932798570793	0.640619556398398	0.999725330862621	Bra007046
0.0967234707166374	3.48537705742895	0.217905443570466	0.640640520612442	0.999725330862621	Bra018602
-0.0967132388351776	3.78290761721879	0.217834579362652	0.640694836690531	0.999725330862621	Bra035145
-0.210618545031124	4.57413421844426	0.217833615607773	0.640695575464614	0.999725330862621	Bra030468
-0.102631233509627	4.42902156035583	0.217754604027263	0.640756149200841	0.999725330862621	Bra013558
-0.0662393214047565	5.87812922650619	0.217750267275445	0.640759474332024	0.999725330862621	Bra038273
0.249179436423822	3.37981579644352	0.217724972700992	0.640778869323106	0.999725330862621	Bra032494
-0.432660335551888	1.10699721235805	0.21768274888607	0.640811248117759	0.999725330862621	Bra028245
0.38087706177117	0.026882587636871	0.217661302571123	0.640827695415565	0.999725330862621	Bra015320
-0.255917380727932	5.13992002357332	0.21765228043914	0.640834614833432	0.999725330862621	Bra015108
0.0673124604197226	6.67125543007415	0.217644711464498	0.640840419904094	0.999725330862621	Bra001505
-0.0872248419943693	4.47372203976588	0.217610122613138	0.640866949596173	0.999725330862621	Bra004830
-0.0873260872250277	6.30874134913582	0.217595762588815	0.640877964506879	0.999725330862621	Bra025512
-0.373715242316214	1.3698354168938	0.21758091924567	0.640889350614256	0.999725330862621	Bra013700
0.126357446519698	3.99883992515218	0.217522114294987	0.640934463664029	0.999725330862621	Bra033265
0.131128076424433	5.00806982973525	0.217505243039355	0.640947408057028	0.999725330862621	Bra008476
-0.366895279964821	1.17786253316266	0.217470351790823	0.640974180145645	0.999725330862621	Bra034351
-0.14655378522417	3.05559742761864	0.217437241082109	0.640999588442441	0.999725330862621	Bra016404
-0.0682742077393241	6.66129361095552	0.21739266932649	0.641033795367983	0.999725330862621	Bra014569
-0.403267367621	-0.422650164444345	0.217342082077387	0.641072624101305	0.999725330862621	Bra027160
0.0618318589803268	5.71795602903444	0.217312860534683	0.641095055886213	0.999725330862621	Bra027528
-0.0788485733260216	4.32859396877679	0.217263752185161	0.641132757823891	0.999725330862621	Bra013798
0.310683976847925	4.21584241901242	0.217242345344317	0.641149194114302	0.999725330862621	Bra023506
0.135737879158462	4.11641575621627	0.217241967821501	0.641149483987247	0.999725330862621	Bra102692
-0.17543948580078	5.14381167896821	0.217185382190465	0.641192935539771	0.999725330862621	Bra000092
-0.0980194961608919	4.93672808390887	0.217173510401416	0.641202052644812	0.999725330862621	Bra035393
-0.0658704869647828	4.68743360805104	0.217172047724659	0.641203175948699	0.999725330862621	Bra037788
-0.0758168644295461	7.06827469415298	0.217159368980965	0.641212913140608	0.999725330862621	Bra037995
0.144684132920131	3.6409059209323	0.21715842700246	0.641213636587723	0.999725330862621	Bra027555
-0.0949520463727423	3.27529433368157	0.217155450566175	0.641215922527425	0.999725330862621	Bra010507
-0.0750594882177429	5.42296748460576	0.217096566385528	0.641261150223528	0.999725330862621	Bra007706
0.252936892193676	-0.181094113843129	0.216959017993872	0.641366827333122	0.999725330862621	Bra101554
-0.13009468116384	6.63347720269455	0.216947577442745	0.64137561883502	0.999725330862621	Bra021879
-0.0899924782630865	7.1087910724801	0.216916547693849	0.641399465093968	0.999725330862621	Bra028518
-0.225676583127575	0.243241766095418	0.216796566673729	0.641491689642605	0.999725330862621	Bra008562
0.395693229051647	6.37099076122514	0.216796091201473	0.641492055180628	0.999725330862621	Bra011470
0.785837475028939	0.624994197542883	0.216768202846644	0.641513496305185	0.999725330862621	Bra018757
-0.114731575961509	3.26132481842889	0.216735203684067	0.641538868888735	0.999725330862621	Bra040065
0.126645668525891	5.63025746787942	0.216722580801743	0.641548575063636	0.999725330862621	Bra016708
0.304753820614659	0.374526126540519	0.216597837556854	0.641644512997746	0.999725330862621	Bra020723
-0.139011140748205	5.75327904866142	0.216596962781217	0.641645185891656	0.999725330862621	Bra027704
-0.257836656599888	0.678239374949487	0.216570234989774	0.641665746209586	0.999725330862621	Bra038493
0.0898844007409983	4.93687333367289	0.216557694619439	0.64167539340473	0.999725330862621	Bra040962
0.0920546916714256	4.08166182536334	0.216540634258429	0.641688518334043	0.999725330862621	Bra036312
0.0823813898942898	4.76082186407066	0.216488012900776	0.641729005120903	0.999725330862621	Bra002823
-0.164312890534941	0.0876927110140328	0.21648739784365	0.641729478380243	0.999725330862621	Bra006905
-0.0852751985583814	3.96315985834409	0.21648649799247	0.641730170777524	0.999725330862621	Bra016148
-0.297289979033672	1.43742635816886	0.216422199470244	0.641779650292804	0.999725330862621	Bra025146
0.223876993300142	-0.391279201844796	0.216401660001928	0.641795457873626	0.999725330862621	Bra029362
0.0652554041572055	5.10038214208542	0.216321967167687	0.641856799694452	0.999725330862621	Bra040066
-0.204894580984324	1.69577521052564	0.216239466603959	0.641920317183747	0.999725330862621	Bra030648
-0.0745319072731647	4.55257730222044	0.216233832696311	0.64192465528761	0.999725330862621	Bra007518
-0.102798562689975	5.07414827502132	0.216226498999227	0.641930302330793	0.999725330862621	Bra041012
-0.101693878698824	3.50125516927423	0.216191395475185	0.641957334119011	0.999725330862621	Bra020366
0.221441417341794	0.379248636056333	0.216173350027134	0.641971231219254	0.999725330862621	Bra020487
-0.330025632523117	1.55380360827193	0.216125817944267	0.642007839844849	0.999725330862621	Bra038461
0.182815346725855	1.42712508211913	0.21611944159352	0.642012751204182	0.999725330862621	Bra100890
0.0604826633581334	6.26364384650925	0.216083487125129	0.64204044664273	0.999725330862621	Bra028184
0.0782591564613631	4.85468182605461	0.216078395636984	0.642044368801688	0.999725330862621	Bra024958
0.25120655579336	1.38932400455535	0.216014813851658	0.642093352902321	0.999725330862621	Bra032261
0.123611317181941	0.530472639122973	0.215995889045296	0.642107934472385	0.999725330862621	Bra037534
0.17427584011821	1.75952381719355	0.215993251760551	0.642109966562889	0.999725330862621	Bra024521
-0.17961386417511	0.281863357147309	0.215964440428046	0.642132167361225	0.999725330862621	Bra012821
-0.334249457225428	5.18368844851862	0.21595828744158	0.642136908826568	0.999725330862621	Bra012961
0.207107761381215	3.56559048164043	0.215922263854509	0.642164670098567	0.999725330862621	Bra038164
-0.0776147459023027	3.99617038175216	0.215913298664272	0.642171579484007	0.999725330862621	Bra025937
0.120876211480427	2.43121200271549	0.215904132750921	0.642178643745132	0.999725330862621	Bra005396
0.141326354716181	4.96094138012511	0.215875247131819	0.642200907373523	0.999725330862621	Bra027639
0.103211304912474	2.73305059875881	0.21586434280178	0.642209312370929	0.999725330862621	Bra026699
-0.14623578598082	4.59857973554542	0.215812117131215	0.642249571208423	0.999725330862621	Bra020461
0.49801726560146	1.14775739473227	0.215792544748034	0.642264660360275	0.999725330862621	Bra012170
-0.120996169318193	6.55486205465827	0.215784315019057	0.642271005243878	0.999725330862621	Bra004794
0.0656444923702378	5.40571222586404	0.215741215646631	0.642304236019179	0.999725330862621	Bra012958
0.132250064692796	7.85431549976277	0.215717242803855	0.642322721472288	0.999725330862621	Bra039176
0.103038892059142	6.71236730559644	0.215643573960349	0.642379535315127	0.999725330862621	Bra028361
0.129483969576166	6.73299363410236	0.215639674686152	0.642382542786906	0.999725330862621	Bra022635
